Name	URL	ProductID	Category	Items_id	Class	Class_id	reallyPrice	originalPrice	description	shopId	favourableDesc1	favourableDesc2	goodRateShow	poorRateShow	generalRateShow	goodCount	generalCount	poorCount	commentCount	defaultGoodCount	averageScore
【卡姿兰旗舰店】卡姿兰 眉笔塑形眉笔 防水防汗 持久不晕染不脱色 自然色（赠卷笔刀+眉卡）	https://item.jd.com/10652999792.html	10652999792	眉笔	10652999792	香水彩妆	1316,1387,1423	25.00	98.00	;商品名称：【卡姿兰旗舰店】卡姿兰 眉笔塑形眉笔 防水防汗 持久不晕染不脱色 自然色（赠卷笔刀+眉卡）;;商品编号：10652999792;;店铺：;卡姿兰旗舰店;;商品毛重：100.00g;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：深棕;	585816	有效期2018-11-30至2018-12-17,满109减10;有效期2018-11-30至2018-12-17,满199减20;有效期2018-11-30至2018-12-17,满229减30		99	0	1	34000	100	100	35000	27000	5
BSIMONE双头细致眉笔 防水防汗不易脱色持久不晕染6色眉笔自然初学者 05#黑色	https://item.jd.com/30889891071.html	30889891071	眉笔	30889891071	香水彩妆	1316,1387,1423	49.90	69.00	;商品名称：BSIMONE双头细致眉笔 防水防汗不易脱色持久不晕染6色眉笔自然初学者 05#黑色;;商品编号：30889891071;;店铺：;BSIMONE化妆品官方旗舰店;;商品毛重：52.00g;;商品产地：中国大陆;;货号：6032;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：黑色;	818178	有效期2018-11-11至2018-12-31,满59减10;有效期2018-11-01至2018-12-31,满99减15;有效期2018-11-01至2018-12-31,满199减20		99	0	1	5800	10	5	5800	4600	5
伊蒂之屋（ETUDE HOUSE）眉笔双支装礼盒  01茶褐色（双头 防水 防汗 防晕染 彩妆）	https://item.jd.com/100000692926.html	100000692926	眉笔	100000692926	香水彩妆	1316,1387,1423	58.00	95.00	;商品名称：伊蒂之屋眉笔;;商品编号：100000692926;;商品毛重：80.00g;;商品产地：上海;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：深棕;	1000007572		每满199元，可减100元现金;满3件，立减最低1件商品价格	98	0	2	300000	2100	1500	310000	180000	5
悦诗风吟（innisfree）眉妆大师三角形自动眉笔 4浅棕色# 0.25g(新老包装交替发货 不晕染 扁平笔头 )	https://item.jd.com/2442822.html	2442822	眉笔	2442822	香水彩妆	1316,1387,1423	45.00	51.00	;商品名称：悦诗风吟眼部;;商品编号：2442822;;商品毛重：20.00g;;商品产地：上海;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：浅棕;	1000014041	有效期2018-12-12至2018-12-13,满500减50	满199元、300元、500元可得相应赠品，赠完即止，请在购物车点击领取;满199元、399元可得相应赠品，赠完即止，请在购物车点击领取	99	0	1	94000	400	300	95000	69000	5
透真立体美型眉粉（防水防汗 持久不晕染 鼻影三色画眉粉笔）	https://item.jd.com/6238473.html	6238473	眉笔	6238473	香水彩妆	1316,1387,1423	48.00	59.00	;商品名称：透真立体美型眉粉;;商品编号：6238473;;商品毛重：50.00g;;商品产地：广东省;;国产/进口：国产;;分类：眉粉;;产品产地：中国大陆;;颜色：双色;	1000091042		Ã¿Âú199Ôª£¬¿É¼õ100ÔªÏÖ½ğ;Âú2¼ş£¬×Ü¼Û´ò7.50ÕÛ	99	0	1	12000	30	20	12000	9100	5
伊蒂之屋（ETUDE HOUSE）眉笔双支装礼盒  03棕褐色（双头 防水 防汗 防晕染 彩妆）	https://item.jd.com/100000692924.html	100000692924	眉笔	100000692924	香水彩妆	1316,1387,1423	58.00	95.00	;商品名称：伊蒂之屋眉笔;;商品编号：100000692924;;商品毛重：80.00g;;商品产地：上海;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：浅棕;	1000007572		满3件，立减最低1件商品价格;每满199元，可减100元现金	98	0	2	300000	2100	1500	310000	180000	5
【第二支1元】巧迪尚惠（Qdsuh）眉笔 防水防汗持久不晕染0.25g自然色眉笔眉粉套装 6#深咖色送眉卡+修眉刀	https://item.jd.com/37355458552.html	37355458552	眉笔	37355458552	香水彩妆	1316,1387,1423	26.00	35.00	;商品名称：【第二支1元】巧迪尚惠（Qdsuh）眉笔 防水防汗持久不晕染0.25g自然色眉笔眉粉套装 6#深咖色送眉卡+修眉刀;;商品编号：37355458552;;店铺：;巧迪尚惠官方旗舰店;;商品毛重：50.00g;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：深棕;	75094	有效期2018-11-06至2019-02-03,满79减5;有效期2018-11-06至2019-02-03,满149减10;有效期2018-10-31至2018-12-31,满199减20	满50元减25元，满58元减28元	98	1	1	170000	1400	1000	170000	120000	5
	https://item.jd.com/18318795426.html	18318795426	眉笔	18318795426	香水彩妆	1316,1387,1423	24.90	88.00	;商品名称：爱丽小屋（ERISE HOUSE） 【专卖店】双头自动带刷眉笔防水防汗不脱色自然持久初学 眉笔1#深咖色;;商品编号：18318795426;;店铺：;爱丽小屋裕尊专卖店;;商品毛重：15.00g;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：深棕;	721275	有效期2018-12-04至2019-03-03,满50减5;有效期2018-11-16至2019-01-31,满99减20;有效期2018-12-06至2018-12-13,满1000减100	满499元减150元，包邮（限中国内地）	99	1	0	48000	100	100	48000	40000	5
眉笔女削笔拉线防水防汗自然持久不脱色初学者雾眉刷眉粉正品超细 拉线眉笔-黑色1支+眉贴	https://item.jd.com/35579880545.html	35579880545	眉笔	35579880545	香水彩妆	1316,1387,1423	29.90	59.90	;商品名称：眉笔女削笔拉线防水防汗自然持久不脱色初学者雾眉刷眉粉正品超细 拉线眉笔-黑色1支+眉贴;;商品编号：35579880545;;店铺：;顺妆化妆品专营店;;商品毛重：200.00g;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：双色;	159002	有效期2018-12-04至2018-12-15,满49减10;有效期2018-12-04至2018-12-15,满99减40;有效期2018-12-04至2018-12-15,满199减100	满3件，立减最低1件商品价格	99	1	0	3700	2	7	3700	2800	5
卡姿兰（Carslan） 卡姿兰眉粉正品防水防汗不脱色持久眉笔双效眉粉初学者一字眉套装 01#浅棕/深棕（送修眉卡+睫毛膏）	https://item.jd.com/28882208446.html	28882208446	眉笔	28882208446	香水彩妆	1316,1387,1423	25.00	32.00	;商品名称：卡姿兰（Carslan） 卡姿兰眉粉正品防水防汗不脱色持久眉笔双效眉粉初学者一字眉套装 01#浅棕/深棕（送修眉卡+睫毛膏）;;商品编号：28882208446;;店铺：;卡姿兰东尚专卖店;;商品毛重：1.0kg;;货号：6940412400422;;国产/进口：国产;;分类：眉粉;;产品产地：中国大陆;;颜色：双色;	786140	有效期2018-12-11至2018-12-14,满99减10;有效期2018-12-10至2018-12-14,满199减20;有效期2018-12-06至2018-12-13,满1000减100	满2件，总价打9折	99	0	1	7900	30	30	7900	6200	5
	https://item.jd.com/4779823.html	4779823	眉笔	4779823	香水彩妆	1316,1387,1423	19.00	35.00		1000094376	有效期2018-12-10至2018-12-12,满299减40	满2件，总价打5折;每满199元，可减100元现金，最多可减200元	99	0	1	45000	100	100	45000	36000	5
瓷肌双头自动眉笔不易脱色不易晕染 防水防汗非眉粉男女 #102深棕色	https://item.jd.com/14145147640.html	14145147640	眉笔	14145147640	香水彩妆	1316,1387,1423	19.90	98.00	;商品名称：瓷肌双头自动眉笔不易脱色不易晕染 防水防汗非眉粉男女 #102深棕色;;商品编号：14145147640;;店铺：;瓷肌官方旗舰店;;商品毛重：150.00g;;商品产地：中国大陆;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：深棕;	23816		满2件，总价打8折	99	0	1	21000	100	90	21000	18000	5
	https://item.jd.com/10080528635.html	10080528635	眉笔	10080528635	香水彩妆	1316,1387,1423	29.00	79.00	;商品名称：【第二支1元七仓配送 30天无理由退】ILISYA柔色眉笔眉粉双头造型笔 自动防水防汗不易晕染 06棕褐色;;商品编号：10080528635;;店铺：;ILISYA化妆品旗舰店;;商品毛重：200.00g;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：棕色;	22500	有效期2018-12-06至2018-12-13,满59减10;有效期2018-11-16至2018-12-31,满69减10;有效期2018-12-06至2018-12-13,满99减30	满58元减28元，满78元减38元	99	0	1	99000	400	200	99000	60000	5
BSIMONE双头细致眉笔 防水防汗不易脱色持久不晕染6色眉笔自然初学者 02#浅棕色	https://item.jd.com/30889891068.html	30889891068	眉笔	30889891068	香水彩妆	1316,1387,1423	49.90	69.00	;商品名称：BSIMONE双头细致眉笔 防水防汗不易脱色持久不晕染6色眉笔自然初学者 02#浅棕色;;商品编号：30889891068;;店铺：;BSIMONE化妆品官方旗舰店;;商品毛重：52.00g;;商品产地：中国大陆;;货号：6032;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：黑色;	818178	有效期2018-11-11至2018-12-31,满59减10;有效期2018-11-01至2018-12-31,满99减15;有效期2018-11-01至2018-12-31,满199减20		99	0	1	5800	10	5	5800	4600	5
【五支眉笔】5支拉线眉笔可剥铅笔式 一字眉学生初学者影楼眉粉防水防汗不容易脱色一字眉雾 颜色可备注 （深咖+浅咖+中咖+灰色+黑色）	https://item.jd.com/24623418137.html	24623418137	眉笔	24623418137	香水彩妆	1316,1387,1423	19.90	59.90	;商品名称：【五支眉笔】5支拉线眉笔可剥铅笔式 一字眉学生初学者影楼眉粉防水防汗不容易脱色一字眉雾 颜色可备注 （深咖+浅咖+中咖+灰色+黑色）;;商品编号：24623418137;;店铺：;伊姿美美妆专营店;;商品毛重：1.00g;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：双色;	680211		满3件，立减最低1件商品价格;每满199元，可减100元现金，包邮（限中国内地）	99	0	1	4500	10	10	4500	3600	5
Mistine（蜜丝婷）3D立体眉笔眉粉染眉膏三合一 3#灰黑色 （防水 防汗 不晕染 易上色 自然锁色） 泰国进口	https://item.jd.com/5733444.html	5733444	眉笔	5733444	香水彩妆	1316,1387,1423	69.00	119.00	;商品名称：Mistine眉笔;;商品编号：5733444;;商品毛重：30.00g;;商品产地：泰国;;国产/进口：进口;;分类：眉笔;;产品产地：泰国;;颜色：黑色;	1000092494		满199元减100元;满3件，立减最低1件商品价格	99	1	0	14000	30	40	14000	11000	5
完美日记立体造型四色眉粉防水防汗自然不易脱色持久眉笔女	https://item.jd.com/35691869025.html	35691869025	眉笔	35691869025	香水彩妆	1316,1387,1423	39.90	69.00	;商品名称：完美日记立体造型四色眉粉防水防汗自然不易脱色持久眉笔女;;商品编号：35691869025;;店铺：;完美日记官方旗舰店;;商品毛重：20.00g;;国产/进口：国产;;分类：眉粉;;产品产地：中国大陆;;颜色：棕色;	666716	有效期2018-12-10至2018-12-12,满199减30;有效期2018-12-06至2018-12-13,满1000减100		99	1	0	300	0	2	300	300	5
玛丽黛佳（MARIE DALGAR） 眉笔 塑型双效画眉笔BR-2卡其棕 0.15g+0.15g（眉粉 防水防汗 不脱色 扁头双头）	https://item.jd.com/1859340.html	1859340	眉笔	1859340	香水彩妆	1316,1387,1423	49.90	58.00	;商品名称：玛丽黛佳眉笔;;商品编号：1859340;;商品毛重：20.00g;;商品产地：中国上海;;国产/进口：国产;;分类：眉笔;;产品产地：中国大陆;;颜色：深棕;	1000002502	有效期2018-12-01至2018-12-31,满99减10	满199元减100元;满3件，立减最低1件商品价格	98	1	1	99000	700	500	100000	58000	5
植村秀日本原装植村秀自动砍刀眉笔可替换便携版双头眉笔 02#灰棕色	https://item.jd.com/1979801904.html	1979801904	眉笔	1979801904	香水彩妆	1316,1387,1423	152.00	260.00		612131	有效期2018-12-03至2019-03-02,满329减10;有效期2018-12-03至2019-03-02,满599减30;有效期2018-12-03至2019-03-02,满1599减100	满99元减1元	99	1	0	2000	4	10	2000	1600	5
植村秀（Shu-uemura）自动眉笔栗棕色07 0.3g(自动砍刀眉笔 不易晕染 上色持久）	https://item.jd.com/3531540.html	3531540	眉笔	3531540	香水彩妆	1316,1387,1423	252.00	260.00	;商品名称：植村秀眉笔;;商品编号：3531540;;商品毛重：10.00g;;商品产地：日本;;国产/进口：进口;;分类：眉笔;;产品产地：日本;;颜色：深棕;	1000081849		满499元减150元;满499元减100元	99	0	1	11000	40	30	11000	7900	5
