Items	URL	Class	Class_ID	Items_ID
眼影	https://item.jd.com/22928264435.html	香水彩妆	-1,530,114,754	22928264435
眼影	https://item.jd.com/24971101257.html	香水彩妆	-1,530,114,754	24971101257
眼影	https://item.jd.com/1985045085.html	香水彩妆	-1,530,114,754	1985045085
眼影	https://item.jd.com/28443132743.html	香水彩妆	-1,530,114,754	28443132743
眼影	https://item.jd.com/6290995.html	香水彩妆	-1,530,114,754	6290995
眼影	https://item.jd.com/33542732026.html	香水彩妆	-1,530,114,754	33542732026
眼影	https://item.jd.com/1976812538.html	香水彩妆	-1,530,114,754	1976812538
眼影	https://item.jd.com/1990873.html	香水彩妆	-1,530,114,754	1990873
眼影	https://item.jd.com/25532545884.html	香水彩妆	-1,530,114,754	25532545884
眼影	https://item.jd.com/8486761.html	香水彩妆	-1,530,114,754	8486761
眼影	https://item.jd.com/25550267944.html	香水彩妆	-1,530,114,754	25550267944
眼影	https://item.jd.com/28937857087.html	香水彩妆	-1,530,114,754	28937857087
眼影	https://item.jd.com/21673249994.html	香水彩妆	-1,530,114,754	21673249994
眼影	https://item.jd.com/34806955658.html	香水彩妆	-1,530,114,754	34806955658
唇部	https://item.jd.com/4564204.html	香水彩妆	-1,530,114,751	4564204
唇部	https://item.jd.com/1994265255.html	香水彩妆	-1,530,114,751	1994265255
唇部	https://item.jd.com/4564178.html	香水彩妆	-1,530,114,751	4564178
唇部	https://item.jd.com/1955425687.html	香水彩妆	-1,530,114,751	1955425687
唇部	https://item.jd.com/29283031227.html	香水彩妆	-1,530,114,751	29283031227
唇部	https://item.jd.com/5901482.html	香水彩妆	-1,530,114,751	5901482
唇部	https://item.jd.com/1970026822.html	香水彩妆	-1,530,114,751	1970026822
唇部	https://item.jd.com/1950173244.html	香水彩妆	-1,530,114,751	1950173244
唇部	https://item.jd.com/4564136.html	香水彩妆	-1,530,114,751	4564136
唇部	https://item.jd.com/3985653.html	香水彩妆	-1,530,114,751	3985653
唇部	https://item.jd.com/4550058.html	香水彩妆	-1,530,114,751	4550058
唇部	https://item.jd.com/1985396713.html	香水彩妆	-1,530,114,751	1985396713
唇部	https://item.jd.com/4635710.html	香水彩妆	-1,530,114,751	4635710
唇部	https://item.jd.com/1965528896.html	香水彩妆	-1,530,114,751	1965528896
唇部	https://item.jd.com/5120498.html	香水彩妆	-1,530,114,751	5120498
唇部	https://item.jd.com/34016313306.html	香水彩妆	-1,530,114,751	34016313306
